,1:distance importance,field num,in age field num,in age avg rank,in age follower num,out age follower num,trans field follower num,in age compete,score
1213943,1.445933866,2808,53,145,0,0,0,991,0.000139757
1232396,1.550216925,2808,227,366.6666667,0,0,0,1527,0.000147987
1273359,1.4590638,677,112,99.66666667,0,0,0,1413,0.000107141
1276114,1.428951743,141,51,13.33333333,0,0,0,1241,0.000105734
1352264,1.414217551,28,26,3,0,0,0,854,0.000116557
1379627,1.497006373,403,118,44.66666667,0,0,0,1527,0.000109164
1390230,1.582773293,2808,227,178.3333333,0,0,0,1527,0.000154318
1393036,1.529374336,2808,227,502,0,0,0,1527,0.000143822
1393658,1.436993449,2808,56,539.3333333,0,0,0,1104,0.000122469
1405469,1.577101278,2808,227,212.6666667,0,0,0,1527,0.000153121
1435165,1.414214963,50,57,9.333333333,0,0,0,1527,0.000103592
1449541,1.473498562,403,98,68.66666667,0,0,0,1413,0.000105478
1451327,1.501869089,2808,227,642.6666667,0,0,0,1527,0.000139871
1453090,1.426924556,46,68,8.666666667,0,0,0,1527,0.000104506
1456229,1.458739979,403,118,80,0,0,0,1527,0.000107188
1459978,1.46512812,2808,98,621.6666667,0,0,0,1241,0.000120586
1471849,1.426557914,229,98,35.33333333,0,0,0,1527,0.000106381
1476233,1.429230018,141,56,13,0,0,0,1527,0.000103395
1482685,1.434520543,81,41,6,0,0,0,1413,0.000103278
1502854,1.602253936,2808,227,107.3333333,0,0,0,1527,0.000156853
1528100,1.589799383,2808,251,110.3333333,0,0,0,1338,0.000162372
1545319,1.466575522,677,145,95.66666667,0,0,0,1527,0.000112256
1563731,1.449179846,89,52,19.66666667,0,0,0,1413,0.000103102
1580437,1.521796361,403,118,23,0,0,0,1527,0.000110379
1583976,1.487668755,2808,227,714,0,0,0,1527,0.000138027
1585751,1.457645172,2808,227,923,0,0,0,1527,0.000133299
1590871,1.579549034,2808,227,199,0,0,0,1527,0.000153595
1591840,1.450966811,677,145,128,0,0,0,1527,0.000110565
1593570,1.522618906,2808,227,536,0,0,0,1527,0.00014283
1596642,1.652356574,2808,227,31.33333333,0,0,0,1527,0.000159656
1598199,1.434697309,208,65,101.3333333,0,0,0,1527,9.89E-05
1619044,1.468238899,677,145,94,0,0,0,1527,0.000112344
1620705,1.434572922,2808,53,222.6666667,0,0,0,991,0.000136693
1629657,1.569924409,2808,251,182.3333333,0,0,0,1338,0.000159904
1630569,1.532919731,2808,227,478.6666667,0,0,0,1527,0.000144516
1740826,1.533251288,2808,227,475,0,0,0,1527,0.000144626
1772438,1.515428088,2808,227,565.6666667,0,0,0,1527,0.000141983
1781875,1.414219164,403,65,84,0,0,0,1104,0.000106558
1784311,1.427957808,81,23,4.333333333,0,0,0,991,0.000111483
1814388,1.64013387,2808,251,35.33333333,0,0,0,1338,0.000165032
1836313,1.481889709,2808,98,466,0,0,0,1241,0.000125808
1944458,1.555731846,89,59,4,0,0,0,1527,0.000104138
1957634,1.676000918,2808,227,21,0,0,0,1527,0.000160048
1960811,1.475932713,2808,251,507.3333333,0,0,0,1338,0.00014982
1968188,1.450926921,2808,227,968,0,0,0,1527,0.00013242
1971972,1.427151583,677,145,176.3333333,0,0,0,1527,0.000108054
1973181,1.494095327,403,125,38.33333333,0,0,0,1338,0.000111677
1984584,1.523156308,677,145,25.33333333,0,0,0,1527,0.00011597
1988927,1.482659723,2808,227,739,0,0,0,1527,0.000137407
2003453,1.455662322,403,118,83.66666667,0,0,0,1527,0.000106983
2010336,1.567753066,2808,227,266.6666667,0,0,0,1527,0.000151276
2014409,1.434680085,2808,227,1060.666667,0,0,0,1527,0.000130774
2016362,1.552032403,208,65,13,0,0,0,1527,0.000104252
2034242,1.435248425,677,145,158,0,0,0,1527,0.000109004
2035658,1.54862886,2808,227,377.3333333,0,0,0,1527,0.000147647
2036252,1.477241462,208,65,66.33333333,0,0,0,1527,0.000101047
2040645,1.609201086,2808,251,64.33333333,0,0,0,1338,0.000163991
2043318,1.434475072,2808,227,1063.333333,0,0,0,1527,0.00013073
2043528,1.475649913,2808,227,793.3333333,0,0,0,1527,0.00013611
2055729,1.516333202,2808,227,563.3333333,0,0,0,1527,0.000142049
2059306,1.426804601,677,145,177.6666667,0,0,0,1527,0.000107985
2060288,1.467885827,2808,227,847.3333333,0,0,0,1527,0.00013489
2061191,1.4580521,403,118,82,0,0,0,1527,0.000107076
2064609,1.573405578,2808,227,231.3333333,0,0,0,1527,0.000152478
2080238,1.590627594,2808,227,143,0,0,0,1527,0.00015557
2085875,1.50546912,208,65,34.66666667,0,0,0,1527,0.000102944
2089077,1.504245224,2808,227,622.6666667,0,0,0,1527,0.000140407
2113374,1.447774919,2808,227,986.6666667,0,0,0,1527,0.000132071
2114297,1.449136873,89,59,17.66666667,0,0,0,1527,0.000103279
2115414,1.474931837,2808,227,797.6666667,0,0,0,1527,0.00013601
2118074,1.512046389,2808,227,579.6666667,0,0,0,1527,0.00014159
2120504,1.563738284,89,59,3,0,0,0,1527,0.000104201
2128228,1.493490788,2808,227,675.3333333,0,0,0,1527,0.000139012
2129441,1.592086819,2808,227,136.6666667,0,0,0,1527,0.000155796
2133637,1.614794083,2808,227,71.33333333,0,0,0,1527,0.000158168
2135629,1.522171815,2808,227,540.6666667,0,0,0,1527,0.000142696
2136598,1.535089265,2808,227,463.3333333,0,0,0,1527,0.000144977
2138857,1.550433451,2808,227,364.6666667,0,0,0,1527,0.000148051
2139934,1.58677182,2808,227,161.3333333,0,0,0,1527,0.000154918
2142078,1.48453212,677,173,67.33333333,0,0,0,1338,0.000120039
2142940,1.547075641,2808,227,390,0,0,0,1527,0.000147245
2264745,1.68887057,2808,251,11.33333333,0,0,0,1338,0.000165908
2285572,1.433199014,2808,53,236.3333333,0,0,0,991,0.000136164
2289986,1.508484502,2808,163,568.3333333,0,0,0,1413,0.000129637
2312742,1.547150569,2808,227,389,0,0,0,1527,0.000147277
2336424,1.47701955,403,118,67.66666667,0,0,0,1527,0.000107878
2363198,1.548469764,2808,251,261.6666667,0,0,0,1338,0.000157277
2366358,1.429943498,677,145,170.3333333,0,0,0,1527,0.000108364
2367865,1.487464387,229,98,14.33333333,0,0,0,1527,0.00010761
2370408,1.534467582,2808,251,320,0,0,0,1338,0.000155412
2372262,1.520741174,403,118,25.33333333,0,0,0,1527,0.000110248
2373828,1.463540834,677,173,79.66666667,0,0,0,1338,0.000119422
2376287,1.556260913,2808,227,330.6666667,0,0,0,1527,0.000149151
2377304,1.461117731,403,125,56,0,0,0,1338,0.000110704
2393563,1.507631168,677,145,42.33333333,0,0,0,1527,0.000115068
2394289,1.428314153,2808,251,628.6666667,0,0,0,1338,0.000146551
2395521,1.478454799,2808,227,771,0,0,0,1527,0.000136635
2397707,1.479053953,2808,227,765.3333333,0,0,0,1527,0.00013677
2397826,1.50893866,2808,227,592.3333333,0,0,0,1527,0.000141237
2398414,1.553389995,2808,227,345.6666667,0,0,0,1527,0.000148663
2401289,1.427185753,677,145,175.3333333,0,0,0,1527,0.000108105
2406958,1.48677891,677,173,62.66666667,0,0,0,1338,0.000120271
2424073,1.437053999,677,112,155,0,0,0,1413,0.000104111
2424501,1.545523257,208,65,16,0,0,0,1527,0.000104071
2437431,1.505820367,2808,227,615,0,0,0,1527,0.000140615
2440425,1.470117822,2808,251,528.6666667,0,0,0,1338,0.000149225
2444397,1.431277761,677,79,128,0,0,0,1241,0.000103752
2455573,1.56270211,2808,227,290.6666667,0,0,0,1527,0.000150471
2468217,1.496779922,403,118,45.66666667,0,0,0,1527,0.000109108
2478029,1.571427128,2808,227,245.6666667,0,0,0,1527,0.000151988
2495841,1.435935558,2808,227,1051,0,0,0,1527,0.000130935
2508103,1.678660498,2808,227,17.66666667,0,0,0,1527,0.000160173
2509942,1.586613954,2808,251,120.3333333,0,0,0,1338,0.000162025
2515882,1.575674036,2808,227,220.3333333,0,0,0,1527,0.000152856
2517403,1.503351559,677,145,52.33333333,0,0,0,1527,0.00011454
2517606,1.604973427,2808,227,101,0,0,0,1527,0.000157083
2518402,1.428764553,208,40,82.33333333,0,0,0,1241,0.000101182
2526137,1.503708351,2808,251,417.6666667,0,0,0,1338,0.000152417
2527840,1.543317372,2808,227,412,0,0,0,1527,0.000146554
2528416,1.423465081,208,74,67.66666667,0,0,0,1338,0.000102974
2532578,1.485571937,208,65,58,0,0,0,1527,0.000101546
2534053,1.568692572,2808,227,262.3333333,0,0,0,1527,0.000151422
2540309,1.547713267,677,173,11.66666667,0,0,0,1338,0.000122832
2564904,1.588593099,403,125,2,0,0,0,1338,0.000113695
2571020,1.611599621,89,62,1,0,0,0,1338,0.000105739
2571333,1.53352263,2808,251,325.3333333,0,0,0,1338,0.000155244
2575506,1.610175625,2808,227,80,0,0,0,1527,0.000157849
2577357,1.47872952,2808,227,767.3333333,0,0,0,1527,0.000136722
2577980,1.573207127,2808,227,233,0,0,0,1527,0.000152421
2593754,1.613514212,2808,251,57,0,0,0,1338,0.000164252
2595668,1.697410464,2808,251,7.333333333,0,0,0,1338,0.000166055
2596970,1.439289173,50,56,5.666666667,0,0,0,1413,0.000104182
2619843,1.471092653,677,173,74.66666667,0,0,0,1338,0.000119672
2620029,1.566003371,2808,227,276,0,0,0,1527,0.000150962
2640328,1.538059324,208,65,18,0,0,0,1527,0.000103949
2641312,1.512046389,2808,251,389,0,0,0,1338,0.000153278
2649123,1.481010164,208,65,63.33333333,0,0,0,1527,0.000101227
2660270,1.504638439,677,173,40,0,0,0,1338,0.000121403
2674420,1.516175989,403,125,22.66666667,0,0,0,1338,0.00011254
2681783,1.508822726,2808,227,594.3333333,0,0,0,1527,0.000141182
2684665,1.472131515,2808,251,520.3333333,0,0,0,1338,0.000149456
2690165,1.489588873,403,125,43,0,0,0,1338,0.000111421
2701931,1.514949879,403,125,23.66666667,0,0,0,1338,0.000112485
2702854,1.516325388,403,125,21.66666667,0,0,0,1338,0.000112594
2729330,1.535284499,208,74,15.66666667,0,0,0,1338,0.00010605
2732005,1.623880179,2808,251,42.66666667,0,0,0,1338,0.000164765
2739175,1.492794225,677,145,66.33333333,0,0,0,1527,0.000113801
2742344,1.536497301,2808,251,313,0,0,0,1338,0.000155633
2744416,1.512818625,403,125,25,0,0,0,1338,0.000112411
2754189,1.433969918,2808,251,617.6666667,0,0,0,1338,0.000146835
2759830,1.431286473,2808,227,1080,0,0,0,1527,0.00013046
2775792,1.477726962,677,173,73,0,0,0,1338,0.000119756
2784799,1.676504411,2808,251,16,0,0,0,1338,0.000165736
2786685,1.462124134,2808,251,554.3333333,0,0,0,1338,0.00014852
2795282,1.488191991,403,125,44.33333333,0,0,0,1338,0.000111348
2795896,1.539887325,677,173,17,0,0,0,1338,0.000122563
2800003,1.437193884,2808,251,603,0,0,0,1338,0.000147217
2802154,1.56738555,2808,227,268.6666667,0,0,0,1527,0.000151208
2802487,1.537754009,208,74,14.33333333,0,0,0,1338,0.000106129
2806733,1.486850928,677,173,61.66666667,0,0,0,1338,0.000120321
2811293,1.720445442,2808,227,2,0,0,0,1527,0.000160773
2823663,1.429127369,677,145,172,0,0,0,1527,0.000108278
2824778,1.451717751,2808,227,963.3333333,0,0,0,1527,0.000132509
2825107,1.516501174,677,173,27,0,0,0,1338,0.000122056
2831504,1.52719865,2808,227,517.3333333,0,0,0,1527,0.000143372
2841398,1.599955469,2808,251,86,0,0,0,1338,0.000163225
2854537,1.517707852,2808,251,376.3333333,0,0,0,1338,0.000153664
2854547,1.451302465,2808,251,578.6666667,0,0,0,1338,0.000147863
2855520,1.55160234,2808,227,359,0,0,0,1527,0.000148233
2869578,1.490645492,2808,251,456,0,0,0,1338,0.000151288
2872922,1.497260071,2808,227,659,0,0,0,1527,0.000139439
2877943,1.438977973,2808,251,600,0,0,0,1338,0.000147296
2877945,1.439221801,208,74,62.66666667,0,0,0,1338,0.000103271
2895189,1.439294061,23,11,1.333333333,0,0,0,1338,0.000103411
2899881,1.487011377,208,53,56,0,0,0,1413,0.000101191
2921660,1.468385337,2808,251,535,0,0,0,1338,0.00014905
2923522,1.431738967,2808,251,621.6666667,0,0,0,1338,0.000146731
2939023,1.489838221,2808,251,461.3333333,0,0,0,1338,0.000151133
2940524,1.54580546,2808,251,276,0,0,0,1338,0.000156814
2942900,1.530318845,403,125,15.33333333,0,0,0,1338,0.000112945
2948162,1.522279329,403,118,22,0,0,0,1527,0.000110435
2986022,1.574428536,2808,227,225.3333333,0,0,0,1527,0.000152684
2991317,1.52347526,2808,227,533,0,0,0,1527,0.000142917
2995915,1.471121353,2808,251,525.3333333,0,0,0,1338,0.000149317
2996996,1.588151016,677,173,2.333333333,0,0,0,1338,0.000123313
2999777,1.537280598,2808,251,306.6666667,0,0,0,1338,0.000155833
3007613,1.593144594,2808,251,99.66666667,0,0,0,1338,0.000162745
3018423,1.539131248,2808,227,436,0,0,0,1527,0.000145811
3020237,1.526073492,208,74,20,0,0,0,1338,0.000105793
3043787,1.461513797,677,173,82.66666667,0,0,0,1338,0.000119273
3044549,1.564685845,208,74,6.666666667,0,0,0,1338,0.000106587
3045620,1.50190635,677,173,45.33333333,0,0,0,1338,0.000121137
3052730,1.578846719,2808,251,149,0,0,0,1338,0.000161037
3052733,1.51559448,677,145,34.66666667,0,0,0,1527,0.000115475
3061665,1.523656452,2808,251,359,0,0,0,1338,0.000154196
3064351,1.571241,2808,227,248.3333333,0,0,0,1527,0.000151897
3065088,1.49729502,677,173,49,0,0,0,1338,0.000120953
3065843,1.4954939,2808,251,442.6666667,0,0,0,1338,0.000151678
3067310,1.542178381,403,125,9.666666667,0,0,0,1338,0.000113259
3068662,1.473271881,208,65,71,0,0,0,1527,0.000100767
3077599,1.464578655,677,145,99.33333333,0,0,0,1527,0.000112064
3085111,1.599446319,2808,251,89,0,0,0,1338,0.00016312
3088724,1.532355419,2808,251,330.6666667,0,0,0,1338,0.000155077
3101434,1.501023811,2808,251,431.6666667,0,0,0,1338,0.000152002
3102954,1.581898463,2808,251,134.6666667,0,0,0,1338,0.000161529
3103730,1.623077359,2808,251,44.33333333,0,0,0,1338,0.000164706
3105903,1.507579478,208,74,25.33333333,0,0,0,1338,0.000105475
3115003,1.455282209,403,125,60.33333333,0,0,0,1338,0.000110466
3117973,1.520912663,2808,251,368.6666667,0,0,0,1338,0.000153899
3120458,1.520686443,677,173,24.66666667,0,0,0,1338,0.000122173
3125793,1.509763324,677,173,34.33333333,0,0,0,1338,0.000121687
3139368,1.522197267,2808,251,365.3333333,0,0,0,1338,0.000154001
3144637,1.467075282,2808,227,851.6666667,0,0,0,1527,0.000134795
3145435,1.481776447,2808,227,745,0,0,0,1527,0.000137261
3145706,1.694200315,2808,251,9,0,0,0,1338,0.000165994
3145761,1.490089635,2808,251,458,0,0,0,1338,0.00015123
3145947,1.485657752,2808,227,725,0,0,0,1527,0.000137752
3153419,1.561224801,2808,251,211,0,0,0,1338,0.000158943
3158075,1.584086648,2808,251,126.3333333,0,0,0,1338,0.000161817
3171799,1.43931643,2808,251,598.6666667,0,0,0,1338,0.000147331
3172484,1.540451235,2808,251,294,0,0,0,1338,0.000156236
3178543,1.507579478,677,173,36,0,0,0,1338,0.000121604
3178979,1.541903626,2808,251,287.6666667,0,0,0,1338,0.000156439
3180014,1.49216963,677,173,54.66666667,0,0,0,1338,0.00012067
3185359,1.657723409,2808,251,23.66666667,0,0,0,1338,0.000165455
3188027,1.522233039,2808,251,364.3333333,0,0,0,1338,0.000154032
3190264,1.479053953,2808,251,493.6666667,0,0,0,1338,0.000150206
3200278,1.543794917,2808,251,281.6666667,0,0,0,1338,0.000156631
3200736,1.44712365,677,173,106,0,0,0,1338,0.000118118
3206669,1.600738811,2808,227,113,0,0,0,1527,0.000156648
3206766,1.576836446,2808,251,155.6666667,0,0,0,1338,0.000160809
3210853,1.580989957,2808,251,138.3333333,0,0,0,1338,0.000161403
3211361,1.58998207,2808,251,108.6666667,0,0,0,1338,0.00016243
3216219,1.564612616,2808,251,200.3333333,0,0,0,1338,0.000159299
3224219,1.455028393,208,74,55.66666667,0,0,0,1338,0.000103685
3226468,1.491823519,677,173,55.66666667,0,0,0,1338,0.00012062
3227782,1.457466816,677,173,87.33333333,0,0,0,1338,0.000119041
3236942,1.577165515,677,173,5,0,0,0,1338,0.000123176
3237096,1.510313452,403,125,26.66666667,0,0,0,1338,0.000112319
3239681,1.492751885,677,173,53.66666667,0,0,0,1338,0.00012072
3242655,1.459484427,677,173,85.33333333,0,0,0,1338,0.000119141
3256615,1.56645357,403,118,6,0,0,0,1527,0.000111343
3268224,1.543858621,677,173,12.66666667,0,0,0,1338,0.000122781
3271457,1.537759134,208,65,19,0,0,0,1527,0.000103889
3272048,1.555994964,2808,251,232,0,0,0,1338,0.000158248
3276902,1.65205587,2808,251,27,0,0,0,1338,0.000165334
3278115,1.464813672,2808,251,544.6666667,0,0,0,1338,0.000148784
3288126,1.501565888,403,125,31.33333333,0,0,0,1338,0.000112062
3306945,1.41421435,208,74,70.66666667,0,0,0,1338,0.000102796
3308665,1.516615769,208,74,22.66666667,0,0,0,1338,0.000105634
3313123,1.447774919,2808,251,586.3333333,0,0,0,1338,0.000147659
3314964,1.584160032,208,74,3.666666667,0,0,0,1338,0.00010677
3315236,1.557712488,403,125,6.333333333,0,0,0,1338,0.000113447
3316228,1.618046852,2808,251,50,0,0,0,1338,0.000164502
3319054,1.48925888,677,173,59.33333333,0,0,0,1338,0.000120437
3323342,1.534440446,2808,251,321,0,0,0,1338,0.00015538
3329291,1.565523717,2808,251,196.6666667,0,0,0,1338,0.000159422
3337670,1.454005799,2808,227,949.3333333,0,0,0,1527,0.000132779
3345212,1.610985169,2808,251,60.66666667,0,0,0,1338,0.000164122
3347207,1.504060513,403,125,29.66666667,0,0,0,1338,0.000112153
3359519,1.528604223,677,173,20.66666667,0,0,0,1338,0.000122376
3361526,1.434520543,2808,251,613.6666667,0,0,0,1338,0.000146939
3366296,1.60717839,2808,251,71,0,0,0,1338,0.000163755
3370668,1.620834027,2808,227,59.66666667,0,0,0,1527,0.000158598
3376900,1.561925634,2808,251,208,0,0,0,1338,0.000159043
3379291,1.43655494,2808,227,1043.333333,0,0,0,1527,0.000131065
3380137,1.448352371,677,173,103,0,0,0,1338,0.000118266
3381566,1.603772003,403,125,1,0,0,0,1338,0.000113755
3383741,1.494131087,2808,251,445.3333333,0,0,0,1338,0.000151599
3391646,1.65125005,208,74,1,0,0,0,1338,0.000106952
3391937,1.540175585,2808,251,297.3333333,0,0,0,1338,0.00015613
3392996,1.435500275,2808,251,609,0,0,0,1338,0.00014706
3393991,1.471421886,2808,251,523.3333333,0,0,0,1338,0.000149372
3397785,1.545023182,403,125,8.666666667,0,0,0,1338,0.000113315
3406269,1.542198148,677,173,14.33333333,0,0,0,1338,0.000122697
3407597,1.680963135,2808,251,13.66666667,0,0,0,1338,0.000165822
3408531,1.581234997,2808,227,188.6666667,0,0,0,1527,0.000153956
3410250,1.449043732,677,173,101.3333333,0,0,0,1338,0.000118349
3411865,1.576107328,2808,251,158,0,0,0,1338,0.000160729
3413218,1.482265681,208,74,43,0,0,0,1338,0.000104434
3415304,1.512951927,677,173,30.66666667,0,0,0,1338,0.000121871
3416601,1.50190635,677,173,44.33333333,0,0,0,1338,0.000121187
3416819,1.512240389,677,173,31.66666667,0,0,0,1338,0.000121821
3420473,1.50190635,677,173,43.33333333,0,0,0,1338,0.000121236
3426731,1.65301858,2808,251,25.33333333,0,0,0,1338,0.000165394
3427505,1.569620401,2808,251,184.3333333,0,0,0,1338,0.000159837
3435164,1.426004011,2808,251,630,0,0,0,1338,0.000146516
3441660,1.434279136,2808,251,615.3333333,0,0,0,1338,0.000146896
3445208,1.590522044,2808,251,107,0,0,0,1338,0.000162489
3446629,1.509721799,2808,251,395.3333333,0,0,0,1338,0.000153087
3449693,1.459845528,2808,251,560,0,0,0,1338,0.000148366
3451786,1.607646043,2808,251,69.33333333,0,0,0,1338,0.000163814
3455720,1.56860343,403,125,4.666666667,0,0,0,1338,0.000113542
3455945,1.500202026,403,118,41,0,0,0,1527,0.000109369
3460695,1.683516022,2808,251,12.66666667,0,0,0,1338,0.000165859
3462371,1.483744501,403,125,47.33333333,0,0,0,1338,0.000111183
3462822,1.640422479,2808,251,34.33333333,0,0,0,1338,0.000165068
3462983,1.435269126,2808,251,611.6666667,0,0,0,1338,0.000146991
3469567,1.46982943,2808,251,530.3333333,0,0,0,1338,0.000149178
3474187,1.592963124,2808,251,100.6666667,0,0,0,1338,0.00016271
3474579,1.645395921,2808,251,32.33333333,0,0,0,1338,0.000165141
3475903,1.636543322,2808,251,37.33333333,0,0,0,1338,0.000164959
3477547,1.540348831,2808,251,296,0,0,0,1338,0.000156172
3480388,1.632618278,229,101,1.333333333,0,0,0,1338,0.000109909
3486253,1.440928853,403,125,70.66666667,0,0,0,1338,0.0001099
3506278,1.454173024,677,173,91,0,0,0,1338,0.000118859
3511314,1.421553001,677,173,126.3333333,0,0,0,1338,0.000117113
3513172,1.478514201,403,125,49.33333333,0,0,0,1338,0.000111073
3523590,1.508615718,208,74,24.33333333,0,0,0,1338,0.000105534
3535210,1.483371465,677,173,69.33333333,0,0,0,1338,0.000119939
3539434,1.444210618,403,125,68.33333333,0,0,0,1338,0.000110027
3559122,1.578158726,677,173,4,0,0,0,1338,0.000123226
3567510,1.448426562,403,125,64.66666667,0,0,0,1338,0.000110228
3606027,1.451747694,677,173,97,0,0,0,1338,0.000118563
3632715,1.543429056,2808,251,283.3333333,0,0,0,1338,0.000156578
3637248,1.461038166,2808,251,557.3333333,0,0,0,1338,0.000148438
3639618,1.599788671,2808,251,87,0,0,0,1338,0.00016319
3659356,1.59929084,2808,251,90,0,0,0,1338,0.000163084
3661296,1.450273271,208,74,59,0,0,0,1338,0.000103489
3661738,1.552734597,2808,251,244,0,0,0,1338,0.000157854
3670556,1.43470385,677,173,114.3333333,0,0,0,1338,0.000117705
759491,1.408235732,2808,98,1304.333333,12,0,1,1241,0.000168351
25462,1.441456472,208,53,104,12,0,2,1413,0.000182164
66915,2.332947219,2808,53,2,241,89,8,991,0.003425467
71209,1.129285835,2808,45,487.6666667,9,49,4,854,0.00120575
91438,1.401886461,2808,98,1345.666667,7,0,1,1241,0.000135287
